,amount_borrowed,borrower_rate,term,co_borrower_application,funding_threshold,monthly_payment,prosper_score,monthly_income,months_employed,prior_prosper_loans,EMI,balance_income,bad_loan,borrower_state_AK,borrower_state_AL,borrower_state_AR,borrower_state_AZ,borrower_state_CA,borrower_state_CO,borrower_state_CT,borrower_state_DC,borrower_state_DE,borrower_state_FL,borrower_state_GA,borrower_state_HI,borrower_state_ID,borrower_state_IL,borrower_state_IN,borrower_state_KS,borrower_state_KY,borrower_state_LA,borrower_state_MA,borrower_state_MD,borrower_state_ME,borrower_state_MI,borrower_state_MN,borrower_state_MO,borrower_state_MS,borrower_state_MT,borrower_state_NC,borrower_state_ND,borrower_state_NE,borrower_state_NH,borrower_state_NJ,borrower_state_NM,borrower_state_NV,borrower_state_NY,borrower_state_OH,borrower_state_OK,borrower_state_OR,borrower_state_PA,borrower_state_RI,borrower_state_SC,borrower_state_SD,borrower_state_TN,borrower_state_TX,borrower_state_UT,borrower_state_VA,borrower_state_VT,borrower_state_WA,borrower_state_WI,borrower_state_WY,occupation_Accountant/CPA,occupation_Administrative Assistant,occupation_Analyst,occupation_Architect,occupation_Attorney,occupation_Biologist,occupation_Bus Driver,occupation_Car Dealer,occupation_Chemist,occupation_Civil Service,occupation_Clergy,occupation_Clerical,occupation_Computer Programmer,occupation_Construction,occupation_Dentist,occupation_Doctor,occupation_Engineer - Chemical,occupation_Engineer - Electrical,occupation_Engineer - Mechanical,occupation_Executive,occupation_Fireman,occupation_Flight Attendant,occupation_Food Service,occupation_Food Service Management,occupation_Homemaker,occupation_Investor,occupation_Judge,occupation_Laborer,occupation_Landscaping,occupation_Medical Technician,occupation_Military Enlisted,occupation_Military Officer,occupation_Nurse (LPN),occupation_Nurse (RN),occupation_Nurse's Aide,occupation_Other,occupation_Pharmacist,occupation_Pilot - Private/Commercial,occupation_Police Officer/Correction Officer,occupation_Postal Service,occupation_Principal,occupation_Professional,occupation_Professor,occupation_Psychologist,occupation_Realtor,occupation_Religious,occupation_Retail Management,occupation_Sales - Commission,occupation_Sales - Retail,occupation_Scientist,occupation_Self Employed,occupation_Skilled Labor,occupation_Social Worker,occupation_Student - College Freshman,occupation_Student - College Graduate Student,occupation_Student - College Junior,occupation_Student - College Senior,occupation_Student - College Sophomore,occupation_Student - Community College,occupation_Student - Technical School,occupation_Teacher,occupation_Teacher's Aide,occupation_Tradesman - Carpenter,occupation_Tradesman - Electrician,occupation_Tradesman - Mechanic,occupation_Tradesman - Plumber,occupation_Truck Driver,occupation_Waiter/Waitress,FicoRange
777,-5509,0.141818233134607,43.20952741452908,0,0.8346275337871395,248.23358139242976,9.983115507767945,1166.430390682076,111.1645054699706,0.3218082444609405,-127.49503013883032,1293.9254208209063,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
778,14433,0.2019752522935102,37.47241525567252,0,0.7821922954868666,418.12600752573655,8.885508964825453,12516.497661075093,-41.46194254689374,1.1768300565875889,385.1633235147594,12131.334337560333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
779,1561,0.151967220905802,52.90808066505267,0,1.0442618581445935,341.2535466369052,4.347667835707618,14668.593793076963,103.75149608122534,1.719514025821267,29.50399977429319,14639.08979330267,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
780,6985,0.1140881487798227,50.72109083918667,0,1.0873258567633115,309.2257954568843,7.432447192616785,8940.043022285754,214.7389807534437,-0.211528502188024,137.7139151471768,8802.329107138577,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
781,16921,0.1043888396103181,55.38935524230966,0,0.9483389415473232,186.32564185855185,8.555082873862535,925.2221265716098,-29.17663323645874,0.2352556527244664,305.49191132441166,619.7302152471982,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
782,7957,0.2215629135562813,44.14246333901011,0,0.8632831739696791,883.3252358220896,6.665470569596604,-3663.602522786271,265.36559035373887,4.896240044919292,180.25727152766623,-3843.8597943139375,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,-753,0.1421057339073438,42.98257594222751,0,0.6833930410259128,202.4403662322857,5.977167436205795,3591.397502960231,199.2426368625551,-0.9845292839994432,-17.518726681530218,3608.916229641761,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
784,19039,0.1069928269302768,34.909483044861446,0,0.9961212218527452,224.42405597382057,8.010932076445837,11787.447862950108,108.95753198419206,1.884989086623646,545.3818945280107,11242.065968422095,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
785,5055,0.102907853860248,54.55840774934872,0,0.9982413623413288,181.9918133072754,9.756869343991909,8221.734137383526,238.4273893312888,0.2914212004605304,92.65299719199272,8129.081140191533,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,14885,0.1093398529382407,33.72484291876676,0,1.1040219538867273,267.34199017891467,6.262383496929867,12255.419061671822,-10.73490090332686,3.617797408834564,441.366029068055,11814.053032603768,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
787,16378,0.0630819437287185,51.04081558645311,0,0.6719729185709518,293.97762151183065,8.503530017449664,1097.3447184662464,277.1595790752323,1.0576095863669246,320.88045247354813,776.4642659926983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
788,17419,0.1460810398081129,42.56096886150872,0,0.8369280808221539,620.3696412786428,5.420010022800416,8071.059966272436,175.48839259056166,-0.3114722795625428,409.2716981298185,7661.788268142618,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
789,2945,0.1566271936125041,46.13351000879626,0,0.7881097945534351,707.3563234112376,4.319427673877391,3590.858297463124,235.7886102905677,-1.772703692644109,63.83646072970554,3527.0218367334187,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
790,4104,0.1440584185522888,39.22645213061408,0,1.0011379173106485,208.24211525873653,4.69077479036882,4194.562119703651,148.66492736199126,1.7184737901841614,104.6232778415628,4089.938841862088,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
791,16451,0.1522437026706051,33.32299635523832,0,0.9244897788380364,363.0184248347152,4.385984691599537,1832.576344778324,141.11995854638783,-1.407454455585755,493.6830957403964,1338.8932490379275,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
792,-3002,0.1184562705165339,55.92094622849486,0,0.6757835091673147,168.48886996832007,9.867932024385416,2103.43347850367,8.652916896695345,-2.7126830458230327,-53.68292567392775,2157.116404177598,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
793,19079,0.1119997244688479,40.154947191051725,0,1.0589919493943698,395.8537739028381,12.843410980713724,6880.561916905102,72.75382058807597,-0.0494546345904113,475.13448116927503,6405.427435735827,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
794,9381,0.0763614373450382,49.0867332995313,0,1.0529495135629263,806.0376884363435,6.599529649966082,2888.7200167097208,214.74181889350896,-2.823103346159028,191.11070078255892,2697.609315927162,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795,19416,0.1764496956370242,56.44982200355109,0,0.7181315742290628,400.9549738413928,5.346459372744398,10161.253762830973,-42.72381867369836,1.8876422546638416,343.9514831203294,9817.302279710644,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
796,-9170,0.024789608917332,39.59111158463762,0,0.5056700007698653,398.58708883780594,12.057866269544595,9577.91660984866,267.5109545879129,0.6447465968417512,-231.61764428857808,9809.53425413724,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
797,9800,0.154799322793863,36.78251788110533,0,0.8658333885685734,337.66777276673685,7.789866637014944,9896.588751884452,191.14285665847603,-0.4071618054178578,266.43091785280217,9630.15783403165,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
798,21183,0.101621204821709,53.93437934762082,0,0.825547152643677,226.260744075804,8.722793323592294,9951.010957143317,255.72008469922304,-1.2444568388411017,392.75505264406894,9558.255904499249,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
799,23796,0.1487802464309568,37.531874592945655,0,0.9371786166562498,223.89730854590607,12.619377953065946,5140.310431706141,45.37401699633233,1.0010489433446568,634.0210889565479,4506.289342749593,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
800,28519,0.1632052001722065,51.20876842009763,0,0.7004226728820946,409.5600923371491,8.075851679268226,4647.60001049133,47.00889895238873,1.0980739022825368,556.9163422568722,4090.683668234458,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
801,17912,0.1131060038060295,43.52368250447705,0,0.7977812760831988,135.34347506196565,11.089100381302254,1709.3273770637024,134.051289031652,0.780904815392558,411.5460588188393,1297.781318244863,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
802,8424,0.1872947954172076,64.76155301532816,0,0.3951836310073521,310.5212076455135,7.449709490765454,8464.02352897895,38.62681342233516,0.2601012503554822,130.07717708693855,8333.946351892013,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,22488,0.0880622231701736,37.86738688930958,0,0.8246089211101357,434.98152907090366,13.367250025821969,2787.7366432582285,159.6150277733638,0.6791590036239868,593.8619442037242,2193.874699054504,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
804,4403,0.1706173848510282,34.36552071585053,0,0.985508629089193,350.8182145955046,7.2219709210585,7312.031939190314,254.73137922452125,2.8620142083143545,128.1226039438183,7183.909335246496,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
805,2705,0.048092077050512,49.790127657988826,0,0.6698459967751792,603.3321704949674,8.753700961223924,6796.897266792076,54.27691885210804,-0.1927522550527447,54.328039055870605,6742.569227736206,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
806,5325,0.1936591346113516,58.44695206074854,0,0.6565455344789429,391.2577076054677,8.510303506375946,2646.9430513588823,72.51343642320776,0.8641635630054046,91.10825821105789,2555.8347931478243,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,6739,0.1029764086400523,40.35935864101027,0,0.8540639019754118,264.19826447864466,9.936069830694525,17174.63840396865,12.172667037192696,0.0654364017541255,166.97490314309195,17007.663500825558,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
808,5672,0.1857271061111604,37.68778515827429,0,0.8711777879160405,29.83623534421929,5.395324593152887,7427.117981226102,172.77125081619022,-1.56257329041105,150.49969044823857,7276.618290777863,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
809,26785,0.1706416437574242,43.16156557393135,0,0.7450808847427852,391.48795646065287,10.765530747946544,13302.280284781044,-52.656613147340096,2.3087547346062887,620.5752651423182,12681.705019638724,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,15719,0.1142740577197224,55.7560360452668,0,0.9500753156415532,762.4018781077345,2.24414188013502,4591.019454375555,152.10748111010034,-0.9115699418788196,281.92463300723483,4309.0948213683205,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
811,17158,0.1154280104554922,32.07952855849601,0,0.7695780403350178,502.18276415123904,7.656545533970353,12083.24126517,251.35634272601808,2.3936914284272417,534.858234238478,11548.383030931522,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
812,31047,0.088705911247993,74.55940607480984,0,1.2075712035056625,571.6838193721776,10.503001383928185,2740.8775363237664,90.55134390023458,0.8781987637515118,416.4062139771971,2324.471322346569,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
813,8554,0.1612292487843822,42.03872822719916,0,1.0130022907165954,288.2602869341346,8.973040909557279,14009.286735656584,138.61242669295308,0.3552391331630078,203.47903851348056,13805.807697143104,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
814,16331,0.1587790767861114,51.6922846058892,0,0.9853346786400464,398.95041968676327,0.9483039322729844,-58.98938712492327,121.1403942784027,-1.396764911416522,315.92722443030584,-374.9166115552291,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
